Environmental criteria (T/F),Publication Year,Close Year,Municipality,District,Submission deadline (range),Diference between close and signing dates,Execution deadline (days),Base Bid Price Class,I. price Class,Award criteria class,Classification of the multifactor criteria (%),Published in the EU journal,Number of bidders,Signing Year,Signing Month,Signing Day,Closing Date Year,Closing Date Month,Closing Date Day,E. price Class,Difference between the effective and initial price class,engineering work,refurbishment work,surfaced work,Justification for deadline change
0,2020,2021,Coruche,Santarém,Medium,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.1,2020,8,27,2021,8,20,Medium Price,High Difference,0,0,0,inspection
1,2020,2021,Lisboa,Lisboa,Very Long,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2020,5,28,2021,1,22,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2021,Póvoa de Lanhoso,Braga,Very Short,Few Days,Short Deadline,Low Price,Low Price,1,0.6,False,0.1,2020,9,9,2021,1,7,Low Price,Low Difference,0,0,1,extension
0,2020,2020,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2020,9,7,2020,12,28,Low Price,High Difference,0,0,1,Not Specified
0,2020,2021,Olhão,Faro,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.125,2020,8,4,2021,11,9,Medium Price,Medium Difference,0,0,0,change
0,2020,2021,Valpaços,Vila Real,Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2020,9,8,2021,12,22,Low Price,Medium Difference,0,0,0,extension
0,2020,2021,Vila de Rei,Castelo Branco,Medium,Few Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.15000000000000002,2020,8,20,2021,6,25,Medium Price,Medium Difference,0,0,0,weather condition
0,2020,2021,Santa Maria da Feira,Aveiro,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.1,2020,9,4,2021,11,17,Medium Price,High Difference,0,0,0,delay
1,2020,2021,Ribeira Grande,Região Autónoma dos Açores,Very Long,Few Days,Long Deadline,Low Price,Low Price,1,0.6,False,0.05,2020,8,26,2021,5,11,Low Price,Medium Difference,0,0,0,specify
0,2020,2021,Vila do Conde,Porto,Medium,Medium Days,Long Deadline,High Price,Medium Price,1,0.5,False,0.25,2020,8,3,2021,10,25,Medium Price,Low Difference,0,0,0,specify
0,2020,2021,Elvas,Portalegre,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2020,8,20,2021,4,27,Medium Price,Medium Difference,0,0,0,provisional acceptance
1,2020,2021,Lisboa,Lisboa,Very Long,Few Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.15000000000000002,2020,9,4,2021,1,6,Low Price,Medium Difference,0,0,0,change
0,2020,2020,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2020,9,4,2020,9,23,Low Price,Medium Difference,1,0,0,Not Specified
0,2020,2021,Porto,Porto,Short,Medium Days,Short Deadline,High Price,Medium Price,2,1.0,False,0.325,2020,9,2,2021,9,30,Medium Price,High Difference,0,1,0,delay
0,2020,2021,Vila Franca de Xira,Lisboa,Very Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2020,8,7,2021,3,3,Low Price,Medium Difference,0,0,0,change
0,2020,2020,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2020,8,14,2020,11,26,Low Price,Medium Difference,0,0,1,Not Specified
0,2020,2021,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2020,9,1,2021,2,11,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2021,Valpaços,Vila Real,Short,Medium Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.2,2020,8,19,2021,10,7,Low Price,Low Difference,0,0,0,extension
0,2020,2021,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2020,8,12,2021,1,15,Low Price,Medium Difference,0,0,1,Not Specified
0,2020,2021,Valpaços,Vila Real,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.17500000000000002,2020,8,12,2021,6,4,Low Price,High Difference,0,0,0,weather condition
0,2020,2021,Porto,Porto,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.8,False,0.1,2020,9,1,2021,10,15,Medium Price,Low Difference,0,1,0,need material
0,2020,2021,Grandola,Setúbal,Very Long,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.35000000000000003,2020,8,17,2021,4,1,Low Price,Low Difference,0,0,1,Not Specified
0,2020,2021,Lisboa,Lisboa,Long,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.025,2020,7,9,2021,2,19,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2021,Olhão,Faro,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.07500000000000001,2020,8,3,2021,10,29,Medium Price,High Difference,0,0,0,pandemic
0,2020,2021,Grandola,Setúbal,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.25,2020,8,17,2021,3,22,Low Price,Low Difference,0,0,1,pandemic
0,2020,2021,Ponta Delgada,Região Autónoma dos Açores,Short,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.0,2020,8,24,2021,7,29,Low Price,High Difference,0,0,0,suspension
0,2020,2021,Leiria,Leiria,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.05,2020,7,28,2021,2,10,Low Price,High Difference,0,0,0,specify
0,2020,2021,Matosinhos,Porto,Very Short,Few Days,Short Deadline,Medium Price,Medium Price,1,0.6,False,0.25,2020,8,21,2021,2,15,Medium Price,Low Difference,0,0,0,change
0,2020,2021,Valpaços,Vila Real,Very Long,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.17500000000000002,2020,8,6,2021,4,1,Low Price,Medium Difference,0,0,0,delay
0,2019,2019,Caldas da Rainha,Leiria,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.05,2019,11,20,2019,12,31,Low Price,Medium Difference,0,0,0,specify
0,2020,2021,Valongo,Porto,Medium,Medium Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.25,2020,8,18,2021,10,12,Low Price,Low Difference,0,0,0,change
0,2020,2021,Santa Maria da Feira,Aveiro,Very Long,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.125,2020,5,13,2021,1,14,Low Price,Medium Difference,0,0,0,delay
0,2020,2021,Arouca,Aveiro,Very Long,Few Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.225,2020,8,20,2021,6,25,Medium Price,Low Difference,0,0,1,pandemic
0,2020,2021,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.0,2020,8,20,2021,5,24,Low Price,Medium Difference,0,0,1,weather condition
0,2019,2020,Odivelas,Lisboa,Medium,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.17500000000000002,2019,7,26,2020,7,28,Low Price,Low Difference,0,1,0,change
0,2020,2021,Póvoa de Lanhoso,Braga,Very Short,Few Days,Short Deadline,Low Price,Low Price,1,0.6,False,0.07500000000000001,2020,8,18,2021,1,15,Low Price,Low Difference,0,0,1,Not Specified
0,2020,2020,Marco de Canaveses,Porto,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.05,2020,7,27,2020,11,12,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2021,Nisa,Portalegre,Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2020,7,30,2021,9,27,Low Price,Low Difference,0,0,1,Not Specified
1,2020,2020,Lisboa,Lisboa,Very Short,Few Days,Short Deadline,Low Price,Low Price,1,0.7000000000000001,False,0.05,2020,8,12,2020,12,22,Low Price,Medium Difference,0,0,0,change
1,2019,2021,Castelo de Paiva,Aveiro,Medium,Medium Days,Medium Deadline,High Price,Low Price,2,1.0,False,0.07500000000000001,2020,5,22,2021,6,2,Low Price,High Difference,0,0,0,change
0,2019,2021,Olhão,Faro,Very Long,Medium Days,Short Deadline,Medium Price,Medium Price,1,0.6,False,0.1,2019,10,7,2021,2,12,Medium Price,Low Difference,0,1,0,Not Specified
0,2020,2021,Meda,Guarda,Very Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2020,8,10,2021,6,8,Low Price,High Difference,0,0,0,pandemic
0,2020,2021,Meda,Guarda,Very Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2020,8,10,2021,12,20,Low Price,Low Difference,0,0,0,delay
0,2020,2021,Cascais,Lisboa,Short,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.125,2020,8,11,2021,7,20,Low Price,Medium Difference,0,0,0,specify
0,2020,2021,Cascais,Lisboa,Short,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.125,2020,8,11,2021,7,20,Low Price,Medium Difference,0,0,0,specify
0,2020,2021,Cascais,Lisboa,Short,Medium Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.125,2020,8,11,2021,8,4,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2021,Santa Maria da Feira,Aveiro,Very Long,Few Days,Short Deadline,Low Price,Low Price,1,0.8,False,0.05,2020,8,10,2021,1,14,Low Price,Medium Difference,0,0,0,delay
0,2020,2020,Porto,Porto,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.4,2020,6,25,2020,12,31,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2021,Guimarães,Braga,Medium,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.07500000000000001,2020,8,6,2021,10,13,Medium Price,Medium Difference,0,0,0,Not Specified
1,2020,2021,Lisboa,Lisboa,Very Short,Few Days,Medium Deadline,Low Price,Low Price,1,0.7000000000000001,False,0.2,2020,8,7,2021,1,21,Low Price,Medium Difference,0,0,0,specify
0,2018,2020,Guimarães,Braga,Very Short,Medium Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.1,2018,10,23,2020,7,30,Low Price,Medium Difference,0,0,0,extension
1,2020,2020,Salvaterra de Magos,Santarém,Medium,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.07500000000000001,2020,5,14,2020,12,16,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2020,Lisboa,Lisboa,Short,Few Days,Short Deadline,Medium Price,Medium Price,1,0.7000000000000001,False,0.15000000000000002,2020,7,31,2020,12,23,Medium Price,Low Difference,0,1,0,need material
1,2020,2021,Aveiro,Aveiro,Very Long,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.2,2020,8,4,2021,5,26,Low Price,High Difference,0,0,0,Not Specified
0,2020,2021,Albufeira,Faro,Very Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.125,2020,7,31,2021,4,28,Low Price,Medium Difference,0,0,0,change
0,2019,2020,Póvoa de Lanhoso,Braga,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.1,2020,5,5,2020,11,2,Low Price,Medium Difference,0,0,0,extension
1,2020,2021,Ovar,Aveiro,Very Long,Few Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2020,8,4,2021,6,17,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2020,Marco de Canaveses,Porto,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2020,7,30,2020,12,18,Low Price,Low Difference,0,1,0,specify
0,2020,2021,Marco de Canaveses,Porto,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.275,2020,7,24,2021,2,26,Medium Price,Medium Difference,0,1,0,time
0,2020,2020,Santo Tirso,Porto,Very Short,Few Days,Short Deadline,Low Price,Low Price,1,0.5,False,0.1,2020,7,16,2020,10,23,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2020,Guimarães,Braga,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2020,7,13,2020,12,10,Low Price,Medium Difference,0,0,0,time
0,2020,2021,Miranda do Douro,Bragança,Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2020,7,20,2021,7,12,Low Price,High Difference,0,0,0,Not Specified
1,2020,2021,Loures,Lisboa,Long,Medium Days,Long Deadline,High Price,Medium Price,0,0.0,False,0.225,2020,5,8,2021,5,7,Medium Price,Medium Difference,0,0,0,specify
0,2020,2020,Bragança,Bragança,Medium,Few Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.125,2020,4,8,2020,12,31,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2020,Lisboa,Lisboa,Long,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.35000000000000003,2020,5,27,2020,11,3,Low Price,Low Difference,1,0,0,Not Specified
0,2020,2021,Leiria,Leiria,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2020,7,9,2021,2,9,Medium Price,Medium Difference,0,0,1,specify
0,2020,2020,Lousada,Porto,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.2,2020,7,21,2020,11,16,Low Price,Medium Difference,0,0,0,change
1,2020,2021,Ribeira Grande,Região Autónoma dos Açores,Very Long,Few Days,Long Deadline,Low Price,Low Price,1,0.4,False,0.05,2020,7,27,2021,6,22,Low Price,Medium Difference,0,0,0,specify
0,2020,2021,Lousada,Porto,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.25,2020,7,17,2021,5,31,Low Price,Medium Difference,0,0,1,suspension
0,2020,2020,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.17500000000000002,2020,7,20,2020,12,10,Low Price,Medium Difference,0,0,1,Not Specified
0,2020,2020,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.17500000000000002,2020,7,20,2020,12,10,Low Price,Medium Difference,0,0,1,Not Specified
0,2020,2021,Valpaços,Vila Real,Very Short,Medium Days,Long Deadline,Medium Price,Medium Price,0,0.0,False,0.30000000000000004,2020,7,31,2021,7,23,Medium Price,Low Difference,0,0,0,pandemic
0,2020,2021,Lagos,Faro,Very Short,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.1,2020,7,28,2021,6,18,Low Price,Medium Difference,0,0,0,delay
0,2020,2020,Póvoa de Lanhoso,Braga,Very Short,Few Days,Short Deadline,Low Price,Low Price,1,0.6,False,0.125,2020,7,21,2020,9,21,Low Price,Medium Difference,0,0,1,Not Specified
0,2019,2020,Carregal do Sal,Viseu,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.1,2019,6,5,2020,1,3,Low Price,Medium Difference,0,0,0,Not Specified
1,2020,2021,Viana do Castelo,Viana do Castelo,Very Long,Few Days,Medium Deadline,Medium Price,Medium Price,1,0.4,False,0.0,2020,7,17,2021,2,19,Medium Price,High Difference,0,0,0,weather condition
0,2020,2021,Gavião,Portalegre,Very Long,Few Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.0,2020,7,20,2021,2,26,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2021,Matosinhos,Porto,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.275,2020,7,14,2021,2,15,Low Price,Medium Difference,0,0,0,change
1,2020,2020,Lisboa,Lisboa,Very Short,Few Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.17500000000000002,2020,7,24,2020,12,30,Low Price,Medium Difference,0,0,0,carry delivery
0,2020,2021,Santa Maria da Feira,Aveiro,Very Long,Few Days,Medium Deadline,Low Price,Low Price,1,0.8,False,0.07500000000000001,2020,7,22,2021,1,14,Low Price,Medium Difference,0,0,0,time
0,2020,2021,Vila Velha de Ródão,Castelo Branco,Short,Medium Days,Medium Deadline,High Price,Medium Price,1,0.6,False,0.15000000000000002,2020,7,24,2021,9,9,Medium Price,Medium Difference,0,0,0,specify
0,2020,2021,Santa Maria da Feira,Aveiro,Very Long,Few Days,Short Deadline,Low Price,Low Price,1,0.8,False,0.1,2020,7,22,2021,6,14,Low Price,Medium Difference,0,0,0,need material
0,2019,2021,Pombal,Leiria,Very Long,Medium Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.15000000000000002,2020,3,2,2021,10,29,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2020,Porto,Porto,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.525,2020,7,20,2020,12,17,Low Price,Medium Difference,0,1,0,carry delivery
0,2020,2021,Tomar,Santarém,Very Long,Few Days,Short Deadline,High Price,Medium Price,0,0.0,False,0.2,2020,7,8,2021,5,25,Medium Price,High Difference,0,0,0,specify
0,2020,2020,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.025,2020,7,17,2020,10,28,Low Price,Medium Difference,0,0,1,Not Specified
0,2020,2021,Alenquer,Lisboa,Medium,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.025,2020,7,21,2021,8,31,Low Price,Low Difference,0,0,0,change
0,2020,2021,Marco de Canaveses,Porto,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.07500000000000001,2020,7,20,2021,4,27,Medium Price,High Difference,0,0,0,extension
0,2020,2021,Lisboa,Lisboa,Very Short,Few Days,Medium Deadline,High Price,Medium Price,1,0.5,False,0.1,2020,7,10,2021,3,14,Medium Price,Low Difference,0,0,0,Not Specified
0,2020,2021,Pombal,Leiria,Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2020,7,15,2021,10,28,Low Price,High Difference,0,0,0,delay
0,2020,2021,Pombal,Leiria,Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2020,7,15,2021,10,28,Low Price,High Difference,0,0,0,delay
0,2020,2021,Cascais,Lisboa,Short,Few Days,Long Deadline,Medium Price,Low Price,1,0.6,False,0.125,2020,7,17,2021,4,14,Low Price,Medium Difference,0,0,1,Not Specified
0,2020,2021,Oliveira de Frades,Viseu,Very Short,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.07500000000000001,2020,7,3,2021,5,13,Low Price,Medium Difference,0,1,0,pandemic
0,2020,2020,Horta,Região Autónoma dos Açores,Short,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.025,2020,5,29,2020,12,22,Medium Price,Medium Difference,0,0,1,change
0,2020,2020,Coimbra,Coimbra,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.47500000000000003,2020,6,29,2020,12,31,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2020,Olhão,Faro,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.2,2020,6,22,2020,12,31,Low Price,Medium Difference,0,0,0,specify
0,2020,2020,Almada,Setúbal,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2020,7,10,2020,12,31,Low Price,Medium Difference,1,0,0,specify
0,2020,2021,Miranda do Douro,Bragança,Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2020,5,26,2021,8,12,Low Price,High Difference,0,0,0,Not Specified
0,2020,2020,Santa Maria da Feira,Aveiro,Very Long,Few Days,Short Deadline,Low Price,Low Price,1,0.8,False,0.125,2020,7,13,2020,9,30,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2020,Lisboa,Lisboa,Very Short,Few Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.07500000000000001,2020,7,9,2020,10,29,Low Price,Medium Difference,0,1,0,delay
1,2020,2021,Vila Nova de Gaia,Porto,Very Long,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.05,2020,7,6,2021,6,7,Low Price,Medium Difference,0,0,0,time
0,2020,2021,Amadora,Lisboa,Very Short,Medium Days,Long Deadline,Low Price,Low Price,1,0.75,False,0.15000000000000002,2020,7,3,2021,7,9,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2021,Albufeira,Faro,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2020,7,7,2021,3,10,Low Price,Medium Difference,1,0,0,change
1,2020,2020,Sintra,Lisboa,Very Short,Few Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.07500000000000001,2020,7,8,2020,12,30,Low Price,Medium Difference,0,0,0,change
1,2020,2020,Lisboa,Lisboa,Very Short,Few Days,Short Deadline,Low Price,Low Price,1,0.7000000000000001,False,0.07500000000000001,2020,7,1,2020,12,30,Low Price,Medium Difference,0,0,0,change
1,2020,2020,Lousã,Coimbra,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2020,5,7,2020,12,18,Low Price,Low Difference,1,0,0,extension
0,2020,2021,Amadora,Lisboa,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,0,0.0,False,0.275,2020,6,25,2021,6,24,Medium Price,Medium Difference,0,0,0,delay
0,2020,2021,Matosinhos,Porto,Very Short,Few Days,Short Deadline,High Price,Medium Price,1,0.4,False,0.17500000000000002,2020,6,29,2021,2,15,Medium Price,Medium Difference,0,0,0,change
0,2020,2021,Covilhã,Castelo Branco,Medium,Few Days,Medium Deadline,Low Price,Low Price,1,0.5,False,0.15000000000000002,2020,6,30,2021,5,5,Low Price,Low Difference,0,0,0,suspension
0,2020,2021,Elvas,Portalegre,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.025,2020,7,3,2021,1,4,Low Price,Medium Difference,0,0,0,delay
0,2020,2021,Cascais,Lisboa,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.375,2020,7,1,2021,1,6,Low Price,Medium Difference,0,0,0,specify
1,2020,2020,Porto,Porto,Very Short,Few Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.30000000000000004,2020,6,16,2020,8,13,Low Price,Low Difference,0,0,0,time
1,2020,2020,Porto,Porto,Very Short,Few Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.30000000000000004,2020,6,12,2020,9,7,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2021,Matosinhos,Porto,Very Short,Medium Days,Short Deadline,High Price,Medium Price,0,0.0,False,0.45,2020,7,1,2021,12,14,Medium Price,Low Difference,0,0,0,Not Specified
0,2020,2021,Penafiel,Porto,Medium,Medium Days,Long Deadline,Low Price,Low Price,1,0.7000000000000001,False,0.30000000000000004,2020,6,5,2021,9,22,Low Price,Medium Difference,0,0,0,extension
0,2019,2021,Faro,Faro,Very Long,Medium Days,Medium Deadline,High Price,Medium Price,0,0.0,False,0.1,2020,3,3,2021,4,29,Medium Price,Low Difference,0,0,0,Not Specified
0,2020,2021,Matosinhos,Porto,Short,Medium Days,Long Deadline,Low Price,Low Price,1,0.4,False,0.2,2020,6,23,2021,12,29,Low Price,Medium Difference,0,0,0,change
0,2020,2021,Matosinhos,Porto,Short,Medium Days,Long Deadline,Low Price,Low Price,1,0.4,False,0.2,2020,6,29,2021,12,29,Low Price,Medium Difference,0,0,0,change
0,2020,2021,Amadora,Lisboa,Very Short,Few Days,Long Deadline,High Price,Medium Price,0,0.0,False,0.225,2020,6,17,2021,5,27,Medium Price,Medium Difference,0,1,0,pandemic
0,2020,2020,São João da Madeira,Aveiro,Long,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.35000000000000003,2020,4,24,2020,9,1,Low Price,Medium Difference,0,0,0,Not Specified
0,2020,2021,Baião,Porto,Very Short,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.05,2020,6,15,2021,4,22,Low Price,Medium Difference,0,0,0,specify
0,2020,2021,Lisboa,Lisboa,Short,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.05,2020,6,26,2021,12,2,Medium Price,Medium Difference,0,1,0,Not Specified
0,2020,2020,Amadora,Lisboa,Medium,Few Days,Short Deadline,Medium Price,Low Price,1,0.45,False,0.2,2020,6,16,2020,11,4,Low Price,Medium Difference,0,1,0,specify
0,2020,2021,Cantanhede,Coimbra,Very Short,Medium Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.275,2020,6,26,2021,12,22,Low Price,High Difference,0,0,1,Not Specified
0,2020,2021,Leiria,Leiria,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.275,2020,6,1,2021,1,12,Low Price,Medium Difference,0,0,0,specify
0,2015,2021,Faro,Faro,Medium,Many Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.225,2015,11,24,2021,4,30,High Price,Low Difference,0,0,0,Not Specified
0,2020,2021,Mogadouro,Bragança,Very Long,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2020,6,5,2021,4,15,Low Price,Medium Difference,0,0,0,delay
0,2019,2020,Barreiro,Setúbal,Medium,Few Days,Short Deadline,Medium Price,Low Price,1,0.6,False,0.275,2020,6,3,2020,10,19,Low Price,High Difference,0,0,0,specify
1,2019,2021,Coimbra,Coimbra,Very Short,Medium Days,Long Deadline,High Price,Medium Price,0,0.0,False,0.1,2019,9,30,2021,3,12,Medium Price,Low Difference,1,0,0,Not Specified
0,2019,2021,Baião,Porto,Very Long,Medium Days,Medium Deadline,High Price,High Price,1,0.5,False,0.325,2020,1,27,2021,10,14,High Price,Medium Difference,0,0,0,change
